    6    3    0    1.000000000000E+06  2.000000000000E+00  type(cx_t)
    5835  coefficients
 -1.31957327660464E+01  2.28493912238394E+02  4.08464917824385E+02 -5.98851790501313E+01
  2.15378911490790E+02 -1.12960285445619E+03  4.19325980305321E+03 -2.14890725816601E+03
  5.44571981447464E+03 -1.99899391455007E+03 -1.72230229268533E+03  8.66881569404110E+02
  2.36047139914181E+03 -6.44031398831042E+01  3.07593980548158E+03  1.13638152172185E+03
 -2.17134123476055E+03 -3.80490015075910E+02  7.73038586916827E+02  5.05057031010273E+03
 -9.23770410682917E+03 -2.65252390155350E+04 -1.38074223578599E+03  6.20050769599960E+02
 -2.60073819162697E+03 -1.59535862326860E+03  1.42841153464776E+04 -4.29016517223836E+03
  7.50275782816818E+03 -4.30799237450804E+03  1.32462542069072E+04  1.20461586431570E+05
  3.03023519222255E+04 -1.22192238235885E+05  2.22481404002155E+04 -1.08148821130034E+05
 -2.10129674674311E+04 -1.96146258066512E+04 -1.05010010922715E+04 -2.19350522492244E+04
  5.61915221601144E+02 -3.33205903747311E+04 -3.27395564690516E+04 -2.90526235036642E+03
 -5.56322799953125E+04  1.10634346187302E+05 -3.78461336204981E+04  1.07801038678866E+04
  5.35645791463795E+04 -1.15377362952456E+04 -1.55372220105713E+04 -3.67484582006984E+04
  1.48797622115870E+04 -1.14427494343032E+04  3.28018742756364E+03 -1.33122584310678E+04
 -2.03998309911069E+04  5.77660031164138E+03 -2.37617403715282E+04  1.76291883542122E+03
  2.59606830931440E+04 -2.27371928602454E+05 -3.91099325668596E+04  6.74150715635818E+03
 -3.08453275985886E+04  9.78624765078146E+03 -4.98344689009432E+03  8.63693009269192E+03
 -3.47278055512399E+03  5.25494652018261E+02  1.16582530397406E+04 -1.56558187450318E+03
 -5.58756138854090E+03  9.26416890245008E+04  7.36788891598106E+04  2.03129745175721E+03
 -1.43705188884518E+04  9.06040044894851E+03  2.94838913270021E+02 -9.23827505242965E+04
  3.03424412374349E+03  5.75219591268188E+03  1.66451326802484E+05  5.78992088235654E+04
 -1.12351201099488E+04  1.16396862136458E+04  5.08434174851065E+03 -1.52010090230867E+03
 -1.76817963730130E+05  2.68246150177398E+04 -3.31882410416681E+05 -1.14751871006885E+04
  4.50260687618630E+04  1.60299582052642E+04 -8.64138416527929E+02  6.48652138535741E+03
  4.40750498132764E+04  6.15577969915105E+03  4.14760979242365E+03  1.58028973862307E+05
 -6.70541907672107E+04 -3.33459923869088E+04  7.03341100118297E+04  9.46844514981064E+04
  3.87745446491792E+04 -8.93869403627784E+03  1.78767695662746E+04 -2.02694441421872E+04
  1.96643193975286E+05  2.49973955565872E+04 -4.03086575508216E+04  2.71312530981603E+04
 -7.26432803918092E+03  3.95151047793855E+04  1.00150043264901E+05 -4.32567969646056E+04
  6.08626837707939E+03 -1.14327519222966E+05  3.75889211168318E+04  1.12658980194926E+05
 -5.14523420058410E+01  1.38164238115607E+03  9.63882177945342E+03 -6.20182917429533E+03
  6.98254674120795E+03 -1.33735228150502E+04 -5.62152263077586E+04  2.51393991018893E+04
 -2.56563755571055E+02  8.59989935098166E+03 -4.83368763034266E+03  1.83613595584728E+04
  2.80463400335462E+04 -7.76183785037085E+03 -7.99605190498284E+04  3.58793630534009E+06
  2.03851896610100E+05  7.62171147587255E+05 -6.70017404583263E+05 -1.49293840788528E+06
 -9.92847236192392E+05 -2.33201712902111E+03  3.45889717111790E+05 -3.63047870806282E+06
  3.65271063750284E+05 -2.20026402475366E+04 -1.10579953875960E+05 -3.96687799365526E+05
  3.06531841798666E+05  9.45012708552156E+05  3.65223754027896E+05  2.21131194181073E+05
 -5.46061928369357E+05 -6.59608492981688E+05  4.80993538723805E+05 -4.03903835496012E+06
 -1.23471531857965E+05  8.59338349199737E+04 -1.56129117400814E+05  4.89028030428925E+05
 -3.57673538847048E+04 -5.83399920530193E+04 -4.19006566885400E+05 -4.27427432714742E+04
 -4.36574113995762E+05  1.80338308835990E+06 -7.61580669699903E+05  6.92660937626977E+04
  6.98819432849818E+04  2.09126309954977E+05  7.29373906993630E+04 -4.09525884827581E+05
 -3.86104954022831E+04  1.66587545389949E+04  3.41406482424708E+05 -6.30591541222691E+04
  7.00382800213005E+04  1.30104034290599E+05 -4.72644270898739E+05  7.87398842185482E+04
 -7.57605454704015E+04 -6.90830981178628E+04  5.29418933221927E+04 -3.93743241883534E+05
  4.36511785867280E+03 -5.08975170485259E+05 -2.29730751783209E+05 -1.60974015316890E+06
 -3.74276599747397E+04  4.50818223036717E+04 -1.34665337911491E+05 -2.37546720279068E+03
  8.26533620420204E+05 -1.47316161125167E+05 -2.45644484842610E+06  3.83334755549992E+05
 -1.18255710913238E+06  2.21992241307027E+05 -2.37861877770923E+05 -2.79150815368202E+05
  1.89291772218348E+05  5.99572863922882E+03  2.44505183686826E+04  5.90825043227862E+04
 -2.04942019035968E+04  4.73012961536194E+04  5.61906295911941E+04  9.66769981662066E+04
  5.09257631409784E+04 -2.48602613374959E+04 -1.15819304107602E+04  1.29841444215527E+05
  3.42559211630957E+05  1.41560096119733E+05 -2.78995838722773E+04 -1.53399610006094E+05
 -1.03989478236942E+05  2.82002104687252E+04 -1.21888121315008E+05  3.15107010849970E+04
  5.59353371319926E+03 -1.73063949144355E+04  9.82463447821865E+03  1.13564763924371E+05
 -8.40893830935036E+05  6.75718143785206E+05 -7.92209151817927E+04 -8.97205261699990E+03
  2.12231479308971E+04 -4.57810619723387E+03  5.59956896623832E+05  7.33119333250811E+03
 -6.03571542256397E+04  8.41797039373338E+05  3.69521900693631E+05 -5.07722734561624E+04
  5.57646155154628E+04  2.83069016604406E+04  3.08139105541307E+04 -5.23457688273548E+05
 -1.79086781844681E+05  5.31691582614634E+05  1.94318149527058E+05 -1.28766484219258E+06
 -2.35291707827237E+05 -1.01661814546275E+05  3.41544127821739E+05 -6.00275658918963E+05
 -4.38169162898100E+04 -1.15256753492035E+04  5.52001320847980E+03  2.87462599077383E+04
 -4.67535185591688E+04 -2.29117924878297E+03 -5.69094847828932E+04 -6.57708492928199E+04
 -4.47736649134035E+05  1.42188294777250E+03  5.84018410186124E+04 -3.11677355427396E+04
 -1.44265733679184E+04 -7.06074382272989E+04  2.13967274377625E+04 -5.98484741571362E+04
 -8.42795185892775E+05  4.01406438060675E+05  2.05264433526482E+04  8.97113634253431E+03
 -3.05531264681275E+04  3.48112349471722E+04  1.16074575374400E+06  4.10674700434672E+05
  1.23990469308639E+05  5.08164065652337E+04  1.02348886303684E+05  4.50772570587491E+04
  8.83684465439423E+04 -5.22333409128626E+05 -1.77491678289538E+05  1.83008029327237E+04
 -4.46948738522592E+02  4.81928564677155E+03 -3.39159362182199E+04 -1.16487719903654E+06
 -1.08764015322315E+04 -2.66513088117242E+02  3.14125105078460E+04  1.31219656111214E+04
 -5.31910975028439E+03  1.10464374093335E+06  5.52686322883837E+05  8.88705959800894E+05
 -4.75256701479806E+04  3.66848557960464E+05 -1.30800568905603E+05  4.46777186543672E+04
 -3.70914880668973E+05  3.81239156510180E+05 -1.64585298756649E+04  2.12331776201697E+03
 -6.45295371522865E+05  2.19423312269762E+06  1.01620197561997E+05  1.06336654414639E+06
  5.75337847774501E+04  2.45640883672863E+05  7.09986539525194E+05  3.22793366694156E+06
 -1.47018499523244E+05 -3.83784705973655E+04 -4.02714731079737E+06  7.30919926879366E+05
 -2.25476793619583E+05  2.77708647132294E+05 -8.64745679025903E+04 -1.70844681691316E+05
  4.74210539146970E+04  6.15479694934382E+04  8.20948434026003E+02  1.28398722194560E+04
  1.79966532206310E+05  8.26605466696110E+04  2.85712368916456E+04 -9.14606245726790E+03
 -2.01525863056887E+05 -4.54380089028854E+04  1.72237599103531E+04 -1.43294756765637E+05
 -1.29549373307265E+04 -1.56299503695659E+05  5.33731503627582E+04 -1.61652009969448E+06
 -3.84052265797771E+05  9.84949429484109E+04  1.27432395533220E+05  4.84153342098948E+06
  1.35880552366575E+05  2.74771359725970E+05 -2.72014549625641E+05  8.11409407269079E+05
  1.49818035042684E+05  5.20590568688165E+04  1.23356683811391E+06  1.01796046995232E+05
  5.51671046881885E+05 -2.88321996636504E+06  3.41178629078733E+05 -1.13836532789498E+05
  1.23558112516767E+05 -4.05833919485326E+04  1.16585243548952E+05  1.14229807002741E+06
  1.04829208962189E+05  3.48044637117100E+05 -3.86706660181018E+04  1.42177921477199E+05
  1.43410893719056E+06  8.70573566147688E+04 -1.00528817301183E+05  5.37490633107117E+04
 -2.30540207835539E+05  3.10990703741544E+04  3.87188595851511E+04  7.68063788661665E+04
 -1.97905070655360E+04  1.22010125779321E+05 -1.23311656179971E+06  3.79120664286606E+05
 -1.12281617405426E+04 -1.15461729292538E+05 -1.47590555030526E+05 -1.08231604879698E+04
  5.48338798801899E+05  9.94848626591931E+05  1.55335644727573E+06 -8.77489351399970E+04
 -3.10562828251649E+04 -3.68683793936729E+05  2.77960520525353E+05 -8.93244870855902E+03
 -1.36102930311663E+04  1.11153968019477E+06 -1.12418878774795E+05  4.75545391064146E+03
 -1.88184823933262E+05 -1.39213912946464E+04 -3.95049254357561E+05 -8.40390131983147E+04
  5.21295337579512E+05  4.08576444545621E+04 -1.79623589309619E+05  9.66793927972017E+04
  2.94112602343517E+04  2.70211225930244E+05  7.34462651143488E+05 -2.32819301837480E+06
 -8.64643973492363E+05  1.40690906924145E+05 -1.46390091825405E+06  4.16662849882908E+05
 -2.20683227655569E+05 -2.39771056457520E+05  2.55989897491079E+05  8.01901025423545E+04
 -3.63303463394145E+04  6.42944310201489E+05 -1.18022221232335E+05 -4.95065947646823E+05
 -6.29714004392359E+05  3.91131358589863E+06 -1.77776978591996E+03  6.70146540207483E+05
 -1.10887090152666E+04  2.83881064479523E+05 -9.19230885705419E+04  7.29053832122075E+05
 -4.88222029481803E+05 -1.85077734400593E+05 -1.14487903203762E+06  4.59380247144228E+05
  4.12977569807308E+05  2.92109388307161E+05  9.61997892461878E+04  2.49649368493213E+04
 -9.66220572945743E+05  2.05302155159376E+04 -2.42118305635183E+04 -1.12416082501549E+04
  3.97996988580440E+03  9.77393358875369E+04 -5.18099348452680E+05  3.14321067487535E+05
 -3.41130121085013E+04  1.43794384421642E+05 -5.95275051780689E+05  4.25257105654997E+04
  3.67155177396115E+04  3.25038228461468E+04 -1.13126939822641E+05 -2.11543352521593E+04
 -4.07076095579099E+05  1.82121256233481E+05 -1.60930121943024E+05 -1.00183202892102E+05
 -6.52444577536909E+05  4.24947384772038E+05  1.32058270556505E+05 -2.13961378774810E+05
  4.29668545473150E+05 -2.15102091998748E+05 -2.50029326511022E+05  2.10389510811126E+05
  2.16514256871146E+05  2.68054481092579E+05 -1.42962126212260E+06 -3.90860630405056E+05
 -1.67974107383131E+05 -4.07330774826767E+04  1.01997124075892E+04  4.50839107203671E+04
 -2.62619047339310E+05  1.09620347324803E+05  7.51630536364401E+04 -1.84500740930283E+05
 -1.52256683164437E+05  2.04729866088175E+04 -1.16696283646249E+05  8.98166211133621E+03
 -3.78139779090050E+02  3.23530747477769E+04 -3.82596925883139E+03 -9.28791658926999E+04
 -2.42713872713842E+04 -2.71692633965568E+04 -4.52865158727210E+05 -3.36243952357703E+04
  3.07632746007197E+04 -8.25230746009576E+04  1.42485322247946E+04 -1.23882857940763E+04
  3.16380533454066E+05 -1.37510397914606E+05 -7.75532052707785E+05  1.37463615327067E+05
  2.19533904397035E+06  4.55967959236985E+05 -3.82612626132885E+04 -8.63648465792522E+03
